Giełda,Data,Data NBP,typ,wolumen,wartość,kurs pln,cost (pln),BTC,BTCInv,wartość (pln),Kurs
kraken,2020-06-02 20:45:27.8761,20200602,buy,0.00043927,3.74034,4.3902,16.420840668,-0.00043927,0.00043927,-16.420840668,37382.1127507
kraken,2020-06-02 20:45:27.8776,20200602,buy,0.0000001,0.00085,4.3902,0.00373167,-0.0000001,0.0000001,-0.00373167,37316.7
kraken,2020-06-02 20:52:14.4181,20200602,buy,0.00725545,61.733,4.3902,271.0202166,-0.00725545,0.00725545,-271.0202166,37354.0189237056
kraken,2020-06-02 20:52:19.1158,20200602,buy,0.19984012,1700.35965,4.3902,7464.91893543,-0.19984012,0.19984012,-7464.91893543,37354.4558291398
kraken,2020-06-02 20:53:28.7121,20200602,buy,0.012,102.1152,4.3902,448.30615104,-0.012,0.012,-448.30615104,37358.84592
kraken,2020-06-02 20:53:29.8005,20200602,buy,0.07083535,602.78049,4.3902,2646.326907198,-0.07083535,0.07083535,-2646.326907198,37358.845649778
kraken,2020-06-02 20:54:41.4631,20200602,buy,0.01008655,86.06147,4.3902,377.827065594,-0.01008655,0.01008655,-377.827065594,37458.5032140821
kraken,2020-06-02 20:56:10.5835,20200602,buy,0.01049969,89.56131,4.3902,393.192063162,-0.01049969,0.01049969,-393.192063162,37447.9687649826
kraken,2020-06-02 20:56:15.5544,20200602,buy,0.18934043,1615.05493,4.3902,7090.414153686,-0.18934043,0.18934043,-7090.414153686,37447.9668905685
kraken,2020-06-02 20:56:28.1605,20200602,buy,0.00249449,21.2775,4.3902,93.4124805,-0.00249449,0.00249449,-93.4124805,37447.5265485129
kraken,2020-06-02 21:00:19.5785,20200602,buy,0.00595363,50.82376,4.3902,223.126471152,-0.00595363,0.00595363,-223.126471152,37477.3828995084
kraken,2020-06-02 21:00:34.2638,20200602,buy,0.01289999,110.12205,4.3902,483.45782391,-0.01289999,0.01289999,-483.45782391,37477.37974293
kraken,2020-06-02 21:00:54.5368,20200602,buy,0.05000051,426.63435,4.3902,1873.01012337,-0.05000051,0.05000051,-1873.01012337,37459.8203772322
kraken,2020-06-02 21:00:59.4264,20200602,buy,0.19984012,1705.15581,4.3902,7485.975037062,-0.19984012,0.19984012,-7485.975037062,37459.8205658704
kraken,2020-06-02 21:09:13.8092,20200602,buy,0.05981282,510.28709,4.3902,2240.262382518,-0.05981282,0.05981282,-2240.262382518,37454.5520929794
kraken,2020-06-02 21:09:15.3475,20200602,buy,0.00980042,83.6113,4.3902,367.07032926,-0.00980042,0.00980042,-367.07032926,37454.5508519023
kraken,2020-06-02 21:09:18.1312,20200602,buy,0.09704314,827.91384,4.3902,3634.707340368,-0.09704314,0.09704314,-3634.707340368,37454.5520720785
kraken,2020-06-02 21:09:18.4527,20200602,buy,0.03318374,283.10376,4.3902,1242.882127152,-0.03318374,0.03318374,-1242.882127152,37454.5523546171
kraken,2020-06-02 21:13:10.4454,20200602,buy,0.02625388,224.06374,4.3902,983.684631348,-0.02625388,0.02625388,-983.684631348,37468.1620906319
kraken,2020-06-02 21:14:15.6808,20200602,buy,0.09712492,828.94177,4.3902,3639.220158654,-0.09712492,0.09712492,-3639.220158654,37469.4790858412
kraken,2020-06-02 21:15:02.0314,20200602,buy,0.1027152,876.65369,4.3902,3848.685029838,-0.1027152,0.1027152,-3848.685029838,37469.4790044511
kraken,2020-06-02 21:15:28.4909,20200602,buy,0.01619302,138.12322,4.3902,606.388560444,-0.01619302,0.01619302,-606.388560444,37447.5274188508
kraken,2020-06-02 21:16:17.2817,20200602,buy,0.01234607,105.34531,4.3902,462.486979962,-0.01234607,0.01234607,-462.486979962,37460.2590105191
kraken,2020-06-02 21:26:55.2972,20200602,buy,0.19984012,1706.31488,4.3902,7491.063586176,-0.19984012,0.19984012,-7491.063586176,37485.2836666431
kraken,2020-06-02 21:27:12.8298,20200602,buy,0.03,256.167,4.3902,1124.6243634,-0.03,0.03,-1124.6243634,37487.47878
kraken,2020-06-02 21:27:30.4475,20200602,buy,0.02625002,224.15417,4.3902,984.081637134,-0.02625002,0.02625002,-984.081637134,37488.7957088795
kraken,2020-06-02 21:27:50.2063,20200602,buy,0.19984012,1706.61464,4.3902,7492.379592528,-0.19984012,0.19984012,-7492.379592528,37491.8689626888
kraken,2020-06-02 21:28:22.7986,20200602,buy,0.15510748,1324.46277,4.3902,5814.656452854,-0.15510748,0.15510748,-5814.656452854,37487.9177513167
kraken,2020-06-02 21:28:27.863,20200602,buy,0.01547698,132.15793,4.3902,580.199744286,-0.01547698,0.01547698,-580.199744286,37487.9171702748
bitbay,2020-06-02 21:38:49,20200602,sell,0.0013163,50,1,50,0.0013163,-0.0013163,50,37985.2617184532
kraken,2020-06-02 21:39:27.2533,20200602,buy,0.15096755,1291.18016,4.3902,5668.539138432,-0.15096755,0.15096755,-5668.539138432,37548.0633979421
kraken,2020-06-02 21:39:30.5773,20200602,buy,0.00550848,47.11238,4.3902,206.832770676,-0.00550848,0.00550848,-206.832770676,37548.066013855
bitbay,2020-06-02 21:41:19,20200602,sell,0.5,18992.75,1,18992.75,0.5,-0.5,18992.75,37985.5
bitbay,2020-06-02 21:42:03,20200602,sell,0.00473859,179.99,1,179.99,0.00473859,-0.00473859,179.99,37983.872839811
bitbay,2020-06-02 21:44:12,20200602,sell,0.00185108,70.31,1,70.31,0.00185108,-0.00185108,70.31,37983.231410852
bitbay,2020-06-02 21:44:21,20200602,sell,0.01396093,530.28,1,530.28,0.01396093,-0.01396093,530.28,37983.1429568088
bitbay,2020-06-02 21:45:01,20200602,sell,0.00314274,119.37,1,119.37,0.00314274,-0.00314274,119.37,37982.7793581397
bitbay,2020-06-02 21:45:40,20200602,sell,0.00668864,254.05,1,254.05,0.00668864,-0.00668864,254.05,37982.310305234
bitbay,2020-06-02 21:45:47,20200602,sell,0.00789896,300.02,1,300.02,0.00789896,-0.00789896,300.02,37982.2153802526
bitbay,2020-06-02 21:46:09,20200602,sell,0.00883709,335.65,1,335.65,0.00883709,-0.00883709,335.65,37981.9601248827
bitbay,2020-06-02 21:46:36,20200602,sell,0.00018614,7.07,1,7.07,0.00018614,-0.00018614,7.07,37982.1639626088
bitbay,2020-06-02 21:47:03,20200602,sell,0.00125059,47.5,1,47.5,0.00125059,-0.00125059,47.5,37982.072461798
bitbay,2020-06-02 21:47:48,20200602,sell,0.00065395,24.84,1,24.84,0.00065395,-0.00065395,24.84,37984.5553941433
bitbay,2020-06-02 21:47:59,20200602,sell,0.00130247,49.47,1,49.47,0.00130247,-0.00130247,49.47,37981.6809600221
bitbay,2020-06-02 21:49:18,20200602,sell,0.00242786,92.22,1,92.22,0.00242786,-0.00242786,92.22,37984.068274118
bitbay,2020-06-02 21:49:55,20200602,sell,0.01388634,527.45,1,527.45,0.01388634,-0.01388634,527.45,37983.3707081924
bitbay,2020-06-02 21:52:02,20200602,sell,0.0025926,98.47,1,98.47,0.0025926,-0.0025926,98.47,37981.1771966366
bitbay,2020-06-02 21:52:16,20200602,sell,0.00114783,43.6,1,43.6,0.00114783,-0.00114783,43.6,37984.7189914883
bitbay,2020-06-02 21:52:16,20200602,sell,0.00098356,37.36,1,37.36,0.00098356,-0.00098356,37.36,37984.464597991
bitbay,2020-06-02 21:52:23,20200602,sell,0.01232368,468.11,1,468.11,0.01232368,-0.01232368,468.11,37984.595510432
bitbay,2020-06-02 21:53:17,20200602,sell,0.04746515,1802.89,1,1802.89,0.04746515,-0.04746515,1802.89,37983.4468025488
bitbay,2020-06-02 21:53:42,20200602,sell,0.00094252,35.8,1,35.8,0.00094252,-0.00094252,35.8,37983.2788694139
bitbay,2020-06-02 21:56:01,20200602,sell,0.5,18977.22,1,18977.22,0.5,-0.5,18977.22,37954.44
bitbay,2020-06-02 21:56:51,20200602,sell,0.00658709,250.01,1,250.01,0.00658709,-0.00658709,250.01,37954.5444194629
bitbay,2020-06-02 21:57:02,20200602,sell,0.01184757,449.67,1,449.67,0.01184757,-0.01184757,449.67,37954.6185420301
bitbay,2020-06-02 21:57:17,20200602,sell,0.00123173,46.75,1,46.75,0.00123173,-0.00123173,46.75,37954.7465759541
bitbay,2020-06-02 21:58:02,20200602,sell,0.00474251,180,1,180,0.00474251,-0.00474251,180,37954.585230184
kraken,2020-06-02 21:58:46.2675,20200602,buy,0.19984012,1707.23415,4.3902,7495.09936533,-0.19984012,0.19984012,-7495.09936533,37505.4787063278
bitbay,2020-06-02 21:59:20,20200602,sell,0.00199392,75.68,1,75.68,0.00199392,-0.00199392,75.68,37955.3843684802
bitbay,2020-06-02 21:59:54,20200602,sell,0.00032142,12.2,1,12.2,0.00032142,-0.00032142,12.2,37956.567730695
bitbay,2020-06-02 22:00:07,20200602,sell,0.02634737,1000,1,1000,0.02634737,-0.02634737,1000,37954.452379877
bitbay,2020-06-02 22:01:25,20200602,sell,0.02160929,820.15,1,820.15,0.02160929,-0.02160929,820.15,37953.5838521303
bitbay,2020-06-02 22:02:02,20200602,sell,0.00065868,25,1,25,0.00065868,-0.00065868,25,37954.6972733346
bitbay,2020-06-02 22:02:07,20200602,sell,0.00663954,252,1,252,0.00663954,-0.00663954,252,37954.4366025357
kraken,2020-06-02 22:02:13.8244,20200602,buy,0.0129371,110.64196,4.3902,485.740332792,-0.0129371,0.0129371,-485.740332792,37546.3073480146
bitbay,2020-06-02 22:02:16,20200602,sell,0.00131737,50,1,50,0.00131737,-0.00131737,50,37954.4091637125
kraken,2020-06-02 22:02:30.1103,20200602,buy,0.02624562,224.46042,4.3902,985.426135884,-0.02624562,0.02624562,-985.426135884,37546.3081414728
bitbay,2020-06-02 22:02:35,20200602,sell,0.00065869,25,1,25,0.00065869,-0.00065869,25,37954.1210584645
bitbay,2020-06-02 22:02:42,20200602,sell,0.02634776,1000,1,1000,0.02634776,-0.02634776,1000,37953.8905774153
kraken,2020-06-02 22:02:46.7886,20200602,buy,0.00320013,27.36847,4.3902,120.153056994,-0.00320013,0.00320013,-120.153056994,37546.3049919847
kraken,2020-06-02 22:02:48.2078,20200602,buy,0.00646174,55.26274,4.3902,242.614481148,-0.00646174,0.00646174,-242.614481148,37546.3081380557
bitbay,2020-06-02 22:03:31,20200602,sell,0.00252678,95.9,1,95.9,0.00252678,-0.00252678,95.9,37953.4427215666
kraken,2020-06-02 22:03:44.8768,20200602,buy,0.00858563,73.42688,4.3902,322.358688576,-0.00858563,0.00858563,-322.358688576,37546.3056963787
kraken,2020-06-02 22:04:09.9639,20200602,buy,0.11724921,1002.78559,4.3902,4402.429297218,-0.11724921,0.11724921,-4402.429297218,37547.6243909703
kraken,2020-06-02 22:04:09.9683,20200602,buy,0.00030079,2.57254,4.3902,11.293965108,-0.00030079,0.00030079,-11.293965108,37547.674816317
bitbay,2020-06-02 22:04:35,20200602,sell,0.0131743,500,1,500,0.0131743,-0.0131743,500,37952.6805978306
kraken,2020-06-02 22:04:35.0693,20200602,buy,0.13291572,1136.78828,4.3902,4990.727906856,-0.13291572,0.13291572,-4990.727906856,37548.0635913946
bitbay,2020-06-02 22:05:07,20200602,sell,0.28663314,10878.39,1,10878.39,0.28663314,-0.28663314,10878.39,37952.310748157
kraken,2020-06-02 22:06:25.4331,20200602,buy,0.01890046,161.62728,4.3902,709.576084656,-0.01890046,0.01890046,-709.576084656,37542.7944428866
bitbay,2020-06-02 22:06:45,20200602,sell,0.00545326,206.87,1,206.87,0.00545326,-0.00545326,206.87,37935.1067068139
bitbay,2020-06-02 22:07:11,20200602,sell,0.11768118,4464.28,1,4464.28,0.11768118,-0.11768118,4464.28,37935.377602434
bitbay,2020-06-02 22:07:37,20200602,sell,0.00129168,49,1,49,0.00129168,-0.00129168,49,37935.0922829184
bitbay,2020-06-02 22:07:57,20200602,sell,0.00790833,300,1,300,0.00790833,-0.00790833,300,37934.6840609838
bitbay,2020-06-02 22:08:39,20200602,sell,0.00497127,188.58,1,188.58,0.00497127,-0.00497127,188.58,37933.9685834807
bitbay,2020-06-02 22:09:41,20200602,sell,0.0013,49.31,1,49.31,0.0013,-0.0013,49.31,37930.7692307692
bitbay,2020-06-02 22:10:36,20200602,sell,0.0051702,196.12,1,196.12,0.0051702,-0.0051702,196.12,37932.7685582763
kraken,2020-06-02 22:11:06.203,20200602,buy,0.0098674,84.46396,4.3902,370.813677192,-0.0098674,0.0098674,-370.813677192,37579.6741990798
kraken,2020-06-02 22:11:06.2059,20200602,buy,0.0000226,0.19345,4.3902,0.84928419,-0.0000226,0.0000226,-0.84928419,37578.946460177
kraken,2020-06-02 22:11:45.4385,20200602,buy,0.02619969,224.26673,4.3902,984.575798046,-0.02619969,0.02619969,-984.575798046,37579.6735780462
bitbay,2020-06-02 22:12:21,20200602,sell,0.01764706,668.41,1,668.41,0.01764706,-0.01764706,668.41,37876.5641415624
kraken,2020-06-02 22:13:23.4838,20200602,buy,0.01636,140.05469,4.3902,614.868100038,-0.01636,0.01636,-614.868100038,37583.6246966993
kraken,2020-06-02 22:13:47.2137,20200602,buy,0.02619994,224.29245,4.3902,984.68871399,-0.02619994,0.02619994,-984.68871399,37583.6247712781
kraken,2020-06-02 22:16:00.0619,20200602,buy,0.19984012,1710.81128,4.3902,7510.803681456,-0.19984012,0.19984012,-7510.803681456,37584.063107328
kraken,2020-06-02 22:17:33.8295,20200602,buy,0.19984012,1705.0359,4.3902,7485.44860818,-0.19984012,0.19984012,-7485.44860818,37457.1863156407
kraken,2020-06-02 22:18:13.5691,20200602,buy,0.19984012,1706.55469,4.3902,7492.116400038,-0.19984012,0.19984012,-7492.116400038,37490.5519474168
bitbay,2020-06-02 22:18:24,20200602,sell,0.01012138,383.6,1,383.6,0.01012138,-0.01012138,383.6,37899.9701621716
bitbay,2020-06-02 22:21:18,20200602,sell,0.00071335,27.02,1,27.02,0.00071335,-0.00071335,27.02,37877.6196817831
bitbay,2020-06-02 22:21:50,20200602,sell,0.39611926,15004.57,1,15004.57,0.39611926,-0.39611926,15004.57,37878.9206058802
bitbay,2020-06-02 22:22:16,20200602,sell,0.01700166,644,1,644,0.01700166,-0.01700166,644,37878.6542020015
bitbay,2020-06-02 22:29:56,20200602,sell,0.00790813,300,1,300,0.00790813,-0.00790813,300,37935.6434454163
bitbay,2020-06-02 22:30:12,20200602,sell,0.05219391,1980,1,1980,0.05219391,-0.05219391,1980,37935.4602864587
bitbay,2020-06-02 22:31:12,20200602,sell,0.00052721,20,1,20,0.00052721,-0.00052721,20,37935.5475047894
bitbay,2020-06-02 22:31:30,20200602,sell,0.2636088,9999.92,1,9999.92,0.2636088,-0.2636088,9999.92,37934.6971724768
bitbay,2020-06-02 22:33:24,20200602,sell,0.00227733,86.31,1,86.31,0.00227733,-0.00227733,86.31,37899.6456376546
kraken,2020-06-02 22:33:40.4178,20200602,buy,0.0097,82.62848,4.3902,362.755552896,-0.0097,0.0097,-362.755552896,37397.47968
kraken,2020-06-02 22:34:10.5547,20200602,buy,0.00530048,45.15161,4.3902,198.224598222,-0.00530048,0.00530048,-198.224598222,37397.4806474131
kraken,2020-06-02 22:34:41.2533,20200602,buy,0.00469187,39.96723,4.3902,175.464133146,-0.00469187,0.00469187,-175.464133146,37397.4839767513
bitbay,2020-06-02 22:35:36,20200602,sell,0.5,18917.98,1,18917.98,0.5,-0.5,18917.98,37835.96
bitbay,2020-06-02 22:38:33,20200602,sell,0.0016631,62.8,1,62.8,0.0016631,-0.0016631,62.8,37760.8081293969
bitbay,2020-06-02 22:38:42,20200602,sell,0.00208531,78.9,1,78.9,0.00208531,-0.00208531,78.9,37836.1011072694
bitbay,2020-06-02 22:39:10,20200602,sell,0.5,18892.98,1,18892.98,0.5,-0.5,18892.98,37785.96
bitbay,2020-06-02 22:40:39,20200602,sell,0.0246802,934.99,1,934.99,0.0246802,-0.0246802,934.99,37884.2148767028
kraken,2020-06-02 22:40:54.889,20200602,buy,0.00416921,35.57253,4.3902,156.170521206,-0.00416921,0.00416921,-156.170521206,37458.0606891953
kraken,2020-06-02 22:41:21.1674,20200602,buy,0.00630008,53.75354,4.3902,235.988791308,-0.00630008,0.00630008,-235.988791308,37458.0626449188
bitbay,2020-06-02 22:42:17,20200602,sell,0.00070303,26.6,1,26.6,0.00070303,-0.00070303,26.6,37836.2232052686
bitbay,2020-06-02 22:42:30,20200602,sell,0.01267313,479.5,1,479.5,0.01267313,-0.01267313,479.5,37835.9568630638
bitbay,2020-06-02 22:42:38,20200602,sell,0.00026429,10,1,10,0.00026429,-0.00026429,10,37837.2242612282
bitbay,2020-06-02 22:42:46,20200602,sell,0.02642987,1000,1,1000,0.02642987,-0.02642987,1000,37835.9787619084
bitbay,2020-06-02 22:42:53,20200602,sell,0.0003013,11.4,1,11.4,0.0003013,-0.0003013,11.4,37836.043810156
kraken,2020-06-02 22:43:30.3824,20200602,buy,0.19984012,1706.87443,4.3902,7493.520122586,-0.19984012,0.19984012,-7493.520122586,37497.5761753246
bitbay,2020-06-02 22:44:26,20200602,sell,0.00196488,74.34,1,74.34,0.00196488,-0.00196488,74.34,37834.3715646757
kraken,2020-06-02 22:44:27.4812,20200602,buy,0.19984012,1706.55469,4.3902,7492.116400038,-0.19984012,0.19984012,-7492.116400038,37490.5519474168
bitbay,2020-06-02 22:44:32,20200602,sell,0.05188354,1960.47,1,1960.47,0.05188354,-0.05188354,1960.47,37785.9721985046
kraken,2020-06-02 22:45:04.2229,20200602,buy,0.00997407,85.16659,4.3902,373.898363418,-0.00997407,0.00997407,-373.898363418,37487.0402371349
kraken,2020-06-02 22:45:04.2417,20200602,buy,0.00002586,0.22081,4.3902,0.969400062,-0.00002586,0.00002586,-0.969400062,37486.4679814385
kraken,2020-06-02 22:45:04.2436,20200602,buy,0.00000007,0.0006,4.3902,0.00263412,-0.00000007,0.00000007,-0.00263412,37630.2857142857
kraken,2020-06-02 22:45:18.8613,20200602,buy,0.00522918,44.65145,4.3902,196.02879579,-0.00522918,0.00522918,-196.02879579,37487.4828921552
kraken,2020-06-02 22:45:51.2108,20200602,buy,0.021,179.2917,4.3902,787.12642134,-0.021,0.021,-787.12642134,37482.21054
kraken,2020-06-02 22:46:03.1834,20200602,buy,0.03247929,277.30168,4.3902,1217.409835536,-0.03247929,0.03247929,-1217.409835536,37482.6492677642
kraken,2020-06-02 22:46:03.6972,20200602,buy,0.012,102.4536,4.3902,449.79179472,-0.012,0.012,-449.79179472,37482.64956
kraken,2020-06-02 22:46:13.814,20200602,buy,0.018259,155.89169,4.3902,684.395697438,-0.018259,0.018259,-684.395697438,37482.6495119119
bitbay,2020-06-02 22:47:05,20200602,sell,0.00116445,44,1,44,0.00116445,-0.00116445,44,37786.079264889
bitbay,2020-06-02 22:47:33,20200602,sell,0.002646,99.98,1,99.98,0.002646,-0.002646,99.98,37785.3363567649
kraken,2020-06-02 22:47:57.7745,20200602,buy,0.05242741,447.68814,4.3902,1965.440472228,-0.05242741,0.05242741,-1965.440472228,37488.795884214
kraken,2020-06-02 22:48:03.0871,20200602,buy,0.01024167,87.45567,4.3902,383.947882434,-0.01024167,0.01024167,-383.947882434,37488.7964984226
kraken,2020-06-02 22:48:26.2435,20200602,buy,0.11202147,956.57374,4.3902,4199.550033348,-0.11202147,0.11202147,-4199.550033348,37488.7959723078
bitbay,2020-06-02 22:49:00,20200602,sell,0.01053261,397.98,1,397.98,0.01053261,-0.01053261,397.98,37785.5061565937
bitbay,2020-06-02 22:49:29,20200602,sell,0.0135897,513.5,1,513.5,0.0135897,-0.0135897,513.5,37785.9702568857
bitbay,2020-06-02 22:50:47,20200602,sell,0.01326261,500,1,500,0.01326261,-0.01326261,500,37699.9700662238
bitbay,2020-06-02 22:50:53,20200602,sell,0.00066259,24.98,1,24.98,0.00066259,-0.00066259,24.98,37700.5387947298
bitbay,2020-06-02 22:51:02,20200602,sell,0.03445262,1298.86,1,1298.86,0.03445262,-0.03445262,1298.86,37699.8904582583
bitbay,2020-06-02 22:51:09,20200602,sell,0.03450315,1300.77,1,1300.77,0.03450315,-0.03450315,1300.77,37700.0360836619
bitbay,2020-06-02 22:51:18,20200602,sell,0.03456142,1302.96,1,1302.96,0.03456142,-0.03456142,1302.96,37699.8398792642
bitbay,2020-06-02 22:52:34,20200602,sell,0.39697273,15000,1,15000,0.39697273,-0.39697273,15000,37785.970839861
bitbay,2020-06-02 22:52:53,20200602,sell,0.0102681,387.99,1,387.99,0.0102681,-0.0102681,387.99,37785.9584538522
bitbay,2020-06-02 22:53:44,20200602,sell,0.00032286,12.2,1,12.2,0.00032286,-0.00032286,12.2,37787.2762187945
bitbay,2020-06-02 22:54:41,20200602,sell,0.00222701,84.15,1,84.15,0.00222701,-0.00222701,84.15,37786.0898693764
bitbay,2020-06-02 22:55:03,20200602,sell,0.06894381,2605.11,1,2605.11,0.06894381,-0.06894381,2605.11,37785.9883287564
bitbay,2020-06-02 22:55:10,20200602,sell,0.06924421,2616.46,1,2616.46,0.06924421,-0.06924421,2616.46,37785.9751739532
bitbay,2020-06-02 22:55:33,20200602,sell,0.03451514,1304.19,1,1304.19,0.03451514,-0.03451514,1304.19,37786.0266538105
bitbay,2020-06-02 22:55:42,20200602,sell,0.03455259,1305.6,1,1305.6,0.03455259,-0.03455259,1305.6,37785.8794376919
bitbay,2020-06-02 22:55:50,20200602,sell,0.00528768,199.8,1,199.8,0.00528768,-0.00528768,199.8,37785.9477124183
bitbay,2020-06-02 22:56:43,20200602,sell,0.01323242,500,1,500,0.01323242,-0.01323242,500,37785.9832139548
bitbay,2020-06-02 22:57:18,20200602,sell,0.00926269,350,1,350,0.00926269,-0.00926269,350,37785.9995314536
bitbay,2020-06-02 22:58:11,20200602,sell,0.00264648,100,1,100,0.00264648,-0.00264648,100,37786.0403252622
bitbay,2020-06-02 22:58:40,20200602,sell,0.00166581,62.94,1,62.94,0.00166581,-0.00166581,62.94,37783.4206782286
bitbay,2020-06-02 22:59:13,20200602,sell,0.00812153,306.88,1,306.88,0.00812153,-0.00812153,306.88,37785.9836754897
bitbay,2020-06-02 22:59:34,20200602,sell,0.00272588,103,1,103,0.00272588,-0.00272588,103,37785.9626982846
bitbay,2020-06-02 23:00:02,20200602,sell,0.00022819,8.62,1,8.62,0.00022819,-0.00022819,8.62,37775.5379289189
bitbay,2020-06-02 23:00:22,20200602,sell,0.02,755.72,1,755.72,0.02,-0.02,755.72,37786
bitbay,2020-06-02 23:00:47,20200602,sell,0.0025644,96.9,1,96.9,0.0025644,-0.0025644,96.9,37786.6167524567
bitbay,2020-06-02 23:01:08,20200602,sell,0.00843249,318.61,1,318.61,0.00843249,-0.00843249,318.61,37783.6202592591
bitbay,2020-06-02 23:01:29,20200602,sell,0.00015588,5.89,1,5.89,0.00015588,-0.00015588,5.89,37785.476007185
bitbay,2020-06-02 23:02:10,20200602,sell,0.00066166,25,1,25,0.00066166,-0.00066166,25,37783.7560076172
bitbay,2020-06-02 23:02:49,20200602,sell,0.02474463,934.95,1,934.95,0.02474463,-0.02474463,934.95,37783.9555491434
bitbay,2020-06-02 23:03:43,20200602,sell,0.07939822,2999.98,1,2999.98,0.07939822,-0.07939822,2999.98,37783.9704718821
bitbay,2020-06-02 23:03:53,20200602,sell,0.00376764,142.36,1,142.36,0.00376764,-0.00376764,142.36,37784.926373008
bitbay,2020-06-02 23:03:54,20200602,sell,0.00619045,233.9,1,233.9,0.00619045,-0.00619045,233.9,37784.0060092562
